train_mse	train_mae	val_mse	val_mae
0.2522108256816864	0.22076700627803802	0.29257798194885254	0.23837116360664368
0.19021406769752502	0.1943696141242981	0.1998855024576187	0.19415012001991272
0.15279489755630493	0.17710578441619873	0.17166970670223236	0.18173183500766754
0.14466962218284607	0.1725868135690689	0.16617998480796814	0.17843665182590485
0.14210115373134613	0.170740008354187	0.16307897865772247	0.1760202795267105
0.14165231585502625	0.17036618292331696	0.1621013581752777	0.17556041479110718
0.13861384987831116	0.1684766411781311	0.16004988551139832	0.1740659475326538
0.1372072994709015	0.1674104630947113	0.15830841660499573	0.17287366092205048
0.13593722879886627	0.16643750667572021	0.15804487466812134	0.1722184717655182
0.13509036600589752	0.16597817838191986	0.15671679377555847	0.17152754962444305
0.1339321881532669	0.16518567502498627	0.15573392808437347	0.17102296650409698
0.13334617018699646	0.16479095816612244	0.1554238498210907	0.170553520321846
0.13219015300273895	0.16417072713375092	0.15441317856311798	0.16991735994815826
0.13176484405994415	0.1638198047876358	0.1543227881193161	0.1697111576795578
0.13135026395320892	0.16355587542057037	0.15448451042175293	0.16959556937217712
0.13035112619400024	0.16276872158050537	0.15393808484077454	0.1691167801618576
0.1298784613609314	0.16260196268558502	0.15329693257808685	0.16880685091018677
0.12967580556869507	0.16239109635353088	0.15295083820819855	0.16842162609100342
0.12856939435005188	0.16172565519809723	0.15248869359493256	0.16806918382644653
0.1280355155467987	0.16121415793895721	0.15253973007202148	0.16790759563446045
0.12721508741378784	0.16088639199733734	0.1533762365579605	0.16788066923618317
0.1264418661594391	0.16027826070785522	0.1513163149356842	0.1672462373971939
0.12568636238574982	0.15974904596805573	0.15115927159786224	0.1668558418750763
0.124881811439991	0.15927788615226746	0.15058960020542145	0.16659483313560486
0.1235712543129921	0.15861546993255615	0.14967124164104462	0.16630876064300537
0.12308543920516968	0.15818774700164795	0.14961975812911987	0.16599780321121216
0.12286462634801865	0.1580134928226471	0.14982996881008148	0.16590245068073273
0.12176511436700821	0.15729950368404388	0.1497313231229782	0.16570767760276794
0.12055264413356781	0.15654253959655762	0.14888562262058258	0.16521228849887848
0.12016042321920395	0.15631413459777832	0.14877864718437195	0.16512863337993622
0.11881371587514877	0.15534400939941406	0.14861485362052917	0.16490918397903442
0.11825991421937943	0.15501657128334045	0.1486481875181198	0.1647828370332718
0.11709491908550262	0.15429510176181793	0.14771875739097595	0.16445708274841309
0.1166374534368515	0.15375541150569916	0.14784623682498932	0.16428324580192566
0.1153615340590477	0.15317241847515106	0.14752797782421112	0.16409382224082947
0.11455890536308289	0.1525910198688507	0.14714442193508148	0.16387854516506195
0.11353893578052521	0.15195272862911224	0.14696092903614044	0.1637531816959381
0.11211199313402176	0.15100936591625214	0.14735284447669983	0.16361376643180847
0.111415795981884	0.15043821930885315	0.1467844843864441	0.16344276070594788
0.11026556044816971	0.14985744655132294	0.14677943289279938	0.16334925591945648
0.10920262336730957	0.14911094307899475	0.1469692885875702	0.1632140725851059
0.10797674208879471	0.14833572506904602	0.14685533940792084	0.16312354803085327
0.10679721087217331	0.1476058065891266	0.14689967036247253	0.16305087506771088
0.10579388588666916	0.14693540334701538	0.1468890905380249	0.16291703283786774
0.10499683767557144	0.14635080099105835	0.14708976447582245	0.1629270315170288
0.10382386296987534	0.14562585949897766	0.14713262021541595	0.16292904317378998
0.1028626412153244	0.14503668248653412	0.14722946286201477	0.16289430856704712
0.10192424058914185	0.14436611533164978	0.14728578925132751	0.1628771722316742
0.10105431079864502	0.1438312530517578	0.14762535691261292	0.16292652487754822
0.1001736968755722	0.14327697455883026	0.14747896790504456	0.16286501288414001
0.09948652982711792	0.14283190667629242	0.14771941304206848	0.16288280487060547
0.09892745316028595	0.1424674689769745	0.1479264497756958	0.16294142603874207
0.0984201654791832	0.1421181857585907	0.14818991720676422	0.16302824020385742
0.09802404046058655	0.14186479151248932	0.14818210899829865	0.16302649676799774
0.0977875217795372	0.14173904061317444	0.148261159658432	0.16305765509605408
0.09755285084247589	0.14161477982997894	0.1483345925807953	0.1630559265613556
0.10307341068983078	0.14549903571605682	0.14688116312026978	0.16269394755363464
0.10831347107887268	0.14904896914958954	0.1476064771413803	0.16316190361976624
0.11291196197271347	0.1519658863544464	0.1467219740152359	0.1634429544210434
0.11599968373775482	0.15406391024589539	0.14663071930408478	0.163844496011734
0.11877123266458511	0.15578679740428925	0.14724959433078766	0.16434936225414276
0.11856966465711594	0.1555200219154358	0.14828771352767944	0.1646040380001068
0.1183689758181572	0.15535403788089752	0.1476956307888031	0.16434061527252197
