train_mse	train_mae	val_mse	val_mae
17.114168167114258	2.6522765159606934	33.2786865234375	4.298110961914063
3.23640251159668	1.0170594453811646	46.69683837890625	4.406956672668457
0.679584264755249	0.3695822954177856	12.499678611755373	2.1214611530303955
0.2214831411838531	0.2400489598512649	10.387426376342772	1.8268918991088867
0.1287947595119476	0.1979652941226959	9.549724578857422	1.702620029449463
0.0890632718801498	0.175632357597351	9.457679748535156	1.6695497035980225
0.0661128461360931	0.1535445600748062	9.331960678100586	1.643913984298706
0.0535190142691135	0.1433457732200622	9.190658569335938	1.6197936534881592
0.0548493154346942	0.1422667056322097	9.047674179077148	1.5984034538269043
0.0529567562043666	0.1385907530784607	8.902562141418457	1.5788612365722656
0.0369253009557724	0.1174854338169097	8.800990104675293	1.56636643409729
0.0398273281753063	0.1188475787639617	8.683921813964844	1.5605255365371704
0.0443829149007797	0.1216201558709144	8.565413475036621	1.556943655014038
0.0277913343161344	0.0991964340209961	8.619758605957031	1.559498310089111
0.0395313650369644	0.1132535487413406	8.437505722045898	1.5444819927215576
0.0324786975979805	0.1014832854270935	8.308296203613281	1.5282034873962402
0.0238009970635175	0.0905176997184753	8.025745391845703	1.4882347583770752
0.0489874370396137	0.1245379820466041	7.62722110748291	1.4388874769210815
0.018719658255577	0.0803757607936859	7.163191795349121	1.3708884716033936
0.0311544146388769	0.0952233150601387	6.507091522216797	1.264344334602356
0.0364924892783165	0.0985243618488311	6.527205944061279	1.2499736547470093
0.0194501336663961	0.0792839676141738	5.4010162353515625	1.0839340686798096
0.0280244052410125	0.0918780639767646	5.232999801635742	1.0565557479858398
0.0103175900876522	0.0595233328640461	4.495187759399414	0.9406145811080932
0.0424346923828125	0.1043342947959899	4.830321311950684	1.004983901977539
0.0110590010881423	0.0571672059595584	4.048139572143555	0.8790181279182434
0.0216175448149442	0.0767097622156143	3.4684152603149414	0.7683215737342834
0.0182882472872734	0.0655037835240364	3.052527904510498	0.6814777851104736
0.015020340681076	0.0591972693800926	2.7672715187072754	0.6313337683677673
0.0132569968700408	0.0613524578511714	2.4737346172332764	0.5670782327651978
0.0123860947787761	0.0597989186644554	2.227100610733032	0.5146265625953674
0.0126534570008516	0.0586574636399745	2.2703473567962646	0.5305068492889404
0.0122775603085756	0.0572147220373153	2.0016260147094727	0.4682038426399231
0.0143187828361988	0.057704035192728	2.205692768096924	0.5163165330886841
0.0192678608000278	0.0641437098383903	2.429983615875244	0.5730289220809937
0.0070901466533541	0.0415555238723754	1.942031741142273	0.4818105399608612
0.0143623352050781	0.0634152814745903	1.7468252182006836	0.4327399432659149
0.0139882750809192	0.0613300576806068	1.678069233894348	0.4154419302940368
0.0102554028853774	0.044600635766983	1.5327513217926023	0.3963642418384552
0.0089499205350875	0.0466034971177578	1.4231982231140137	0.3750150799751282
0.0121151842176914	0.0554415881633758	1.4214613437652588	0.3805898129940033
0.0048706233501434	0.0400242283940315	1.1948673725128174	0.3350397646427154
0.0093188919126987	0.0508109852671623	1.138527274131775	0.3160003125667572
0.0108140930533409	0.0463497340679168	1.1628592014312744	0.3260552883148193
0.0090999538078904	0.0471259206533432	1.0953608751296997	0.3168118298053741
0.008971712552011	0.0437491126358509	1.090443730354309	0.3115844130516052
0.0044450038112699	0.0377736166119575	0.9282222390174866	0.2738441824913025
0.0096827521920204	0.0504638031125068	0.8783722519874573	0.2510566711425781
0.0133515922352671	0.0547641962766647	1.0482295751571655	0.2922198176383972
0.009334928356111	0.0399036221206188	1.0134011507034302	0.2832470834255218
0.0044145435094833	0.0345206968486309	0.9296448230743408	0.273266851902008
0.0040433197282254	0.0312731266021728	0.7358254194259644	0.2267872393131256
0.0051225265488028	0.0384507365524768	0.6683979034423828	0.2090380042791366
