train_mse	train_mae	val_mse	val_mae
0.0239340625703334	0.1523007452487945	3.262062788009644	1.5604041814804075
0.0169817954301834	0.1269000619649887	1.5180840492248535	1.0481586456298828
0.0033573571126908	0.0459280833601951	0.1430701613426208	0.288493663072586
0.0008633046527393	0.0169211309403181	0.0858744531869888	0.231515347957611
0.0007013901486061	0.0137490509077906	0.0324615053832531	0.1393254846334457
0.0003192123258486	0.0115188872441649	0.0056821801699697	0.0581864863634109
0.0002295232843607	0.0092868041247129	0.0035388595424592	0.045332983136177
0.0001723743043839	0.0077245747670531	0.0018674050224944	0.0327463150024414
0.0001492234878242	0.0069102551788091	0.0010897821048274	0.024662610143423
0.0001394372957292	0.006406002677977	0.0007248927722685	0.0195668488740921
0.0001373218110529	0.0062281098216772	0.0005709930555894	0.0169066898524761
0.000133941299282	0.006089495960623	0.0004912001313641	0.0152030233293771
0.0001341265306109	0.0060957693494856	0.0004465403908398	0.014160992577672
0.0001304677280131	0.0060205897316336	0.0004198580863885	0.0135468291118741
0.0001197322635562	0.0059176990762352	0.0003857098636217	0.0129960970953106
5.857662472408265e-05	0.0045912843197584	0.0025668006855994	0.043953314423561
1.472813164582476e-05	0.002545996569097	0.0022225354332476	0.0409309267997741
6.687251698167529e-06	0.0016595306806266	0.0007986990385688	0.0240963585674762
4.28902330895653e-06	0.0013350825756788	0.0001919569913297	0.0113104954361915
3.823556198767619e-06	0.0012764350976794	5.990187491988763e-05	0.0059163980185985
3.439804686422576e-06	0.00122373807244	3.797687895712443e-05	0.0046372557990252
3.1992890399124008e-06	0.0011879298835992	3.3138523576781154e-05	0.0043219965882599
2.6836023607756943e-06	0.00106425373815	2.961531572509557e-05	0.004081115592271
2.020682813963504e-06	0.0009050536318682	2.810119440255221e-05	0.0039777969941496
2.0904192297166446e-06	0.0009613960864953	2.5571433070581406e-05	0.0037934565916657
2.089298277496709e-06	0.0009678950882516	2.1655123418895528e-05	0.0034715600777417
1.6386240986321354e-06	0.0008312246063724	2.15032632695511e-05	0.0034892251715064
1.874449480965268e-06	0.0009162664064206	2.053255229839124e-05	0.0034210924059152
1.277704996027751e-06	0.0007241573184728	1.6354819308617152e-05	0.00301681808196
1.400179371557897e-06	0.0007736967527307	1.476324541727081e-05	0.002864618320018
1.5027480912976898e-06	0.0008021126850508	1.3806415154249407e-05	0.0027741407975554
1.059048599927337e-06	0.0006616363534703	1.2478947610361502e-05	0.0026348875835537
2.151128683181014e-06	0.0009691474260762	1.1690338396874722e-05	0.0025549745187163
9.467160566600796e-07	0.0006162918871268	1.0747819032985715e-05	0.002447006991133
8.578143706472474e-07	0.0005974760279059	1.0164641935261898e-05	0.0023889613803476
1.3827709608449368e-06	0.0007892249268479	8.915008038457017e-06	0.0022236816585063
7.005741622378991e-07	0.0005184392211958	8.186513696273323e-06	0.0021265894174575
1.0195929007750235e-06	0.0006638137856498	7.439802175213117e-06	0.0020245236810296
9.162000651485868e-07	0.0006236784975044	7.125306183297653e-06	0.0019835722632706
8.333936989401991e-07	0.0005940792616456	6.473015673691407e-06	0.001889840234071
9.332860599897684e-07	0.0006579259061254	6.147107342258096e-06	0.0018444680608808
7.576715006507584e-07	0.0005679132300429	5.658470399794169e-06	0.0017662323080003
6.267032972573361e-07	0.0005140279536135	5.689523732144153e-06	0.0017833827296271
8.805550351098645e-07	0.0006078143487684	5.578168384090532e-06	0.0017684394260868
5.139407903698157e-07	0.0004566374700516	5.098324891150696e-06	0.0016872938722372
9.80428580987791e-07	0.0006314641796052	4.534312211035285e-06	0.0015900742728263
6.485556696134154e-07	0.0005456848302856	4.401324986247346e-06	0.0015622971113771
5.136569711794436e-07	0.000471188512165	4.0618315324536525e-06	0.0015018265694379
5.354527843337564e-07	0.000474947184557	4.25264715886442e-06	0.0015450879000127
7.539439934589609e-07	0.0005608992069028	3.628192189353285e-06	0.0014190135989338
6.16460738456226e-07	0.000540517095942	3.805277174251387e-06	0.0014613976236432
4.705242986347002e-07	0.0004563015245366	3.351075974933337e-06	0.0013642369303852
6.694394869555254e-07	0.0005558232078328	3.2714567623770563e-06	0.0013553547905758
6.500744689219573e-07	0.000515247171279	3.2194202503887936e-06	0.0013516688486561
4.305798881887313e-07	0.0004176345828454	3.2047978493210394e-06	0.0013543701497837
5.569700647356512e-07	0.0004726531624328	3.3689213978504995e-06	0.0013834100682288
4.951402274855354e-07	0.0004611767071764	2.633381427585846e-06	0.0012086991919204
3.969006172610534e-07	0.0003957543522119	2.546774339862168e-06	0.0011890816967934
4.649388642974373e-07	0.0004553876933641	2.7001981379726203e-06	0.0012292703613638
5.987650411043433e-07	0.0005190931260585	2.7849648631672608e-06	0.0012770923785865
2.997591082021245e-07	0.0003423288580961	2.399089225946227e-06	0.0011720999609678
4.884768145529961e-07	0.0004654387012124	2.199473783548456e-06	0.0011156115215271
4.137459939101973e-07	0.0004143422411289	2.1051096155133564e-06	0.0010862192139029
4.3248323322586657e-07	0.0004232210922054	2.0583638615789823e-06	0.0010701860301196
2.6168603994847217e-07	0.0003249874571338	1.985577000596095e-06	0.0010524038225412
3.746425250028551e-07	0.0004030964919365	2.069711399599328e-06	0.0010903953807428
4.129063597702043e-07	0.0003762969863601	1.965331648534629e-06	0.0010433893185108
7.189913162619632e-07	0.0005653552361764	1.823578941184678e-06	0.0010090864961966
2.146310293937859e-07	0.0002841147361323	1.8263541505803005e-06	0.0010043856455013
2.713018147915136e-07	0.0003265035920776	1.8577950413600768e-06	0.0010167816653847
4.2892543206107803e-07	0.0003925178898498	1.697245352261234e-06	0.0009703926043584
2.876773805837729e-07	0.0003410493663977	1.64518246492662e-06	0.0009549407986924
2.6772119099405245e-07	0.0003421810397412	1.5907339729892556e-06	0.0009369454346597
4.767701113905787e-07	0.0004759949515573	1.5413570508826524e-06	0.0009247967973351
2.926294087046699e-07	0.0003377631073817	1.533567797196156e-06	0.0009242292726412
4.311405632506649e-07	0.0004194446664769	1.538370725029381e-06	0.0009182763751596
2.139819912372332e-07	0.000296457670629	1.6799824607005576e-06	0.0009910624939948
2.2368469387856749e-07	0.0003011799126397	1.5443749816768104e-06	0.0009198855259455
3.889018103109265e-07	0.0004211369669064	1.6229408856816008e-06	0.0009448891505599
2.3087184786163562e-07	0.0003071041137445	1.3719784419663483e-06	0.0008729753317311
4.4973103285883553e-07	0.0004156765644438	1.3847477475792402e-06	0.0008737749885767
2.422167710847134e-07	0.0003192075237166	1.317014948654105e-06	0.0008523732540197
1.861090481725114e-07	0.0002634357078932	1.5081570836628089e-06	0.0009395155939273
3.292995245374186e-07	0.0003640086215455	1.3336733672986156e-06	0.0008555050590075
1.882623337223777e-07	0.0002708256943151	1.2396865258779144e-06	0.0008315563900396
2.6870230840359e-07	0.0003457603743299	1.3773635600955458e-06	0.0008981798309832
2.341433003039129e-07	0.0003164815134368	1.1912720765394624e-06	0.0008164724567905
4.875789727520896e-07	0.0004476709291338	1.1913202797586564e-06	0.0008081742562353
1.6026736204821648e-07	0.0002538393018767	1.2186620779175428e-06	0.0008368011331185
2.1200639821472578e-07	0.0003066291683353	1.2377024631859967e-06	0.0008233079570345
1.4032217166004557e-07	0.0002319454215466	1.1193061482117628e-06	0.000793078681454
3.207887857570313e-07	0.0003864431055262	1.145602936958312e-06	0.0008090313058346
1.537990357292074e-07	0.0002601324231363	1.0778360319818605e-06	0.0007776324055157
2.431387429169263e-07	0.0003133649297524	1.0616149666020649e-06	0.0007717863190919
1.953221726580523e-07	0.0002874736092053	1.0454955372551922e-06	0.0007682061986997
1.7284389741689665e-07	0.000256058818195	1.179131118078658e-06	0.0008046854054555
2.242357197701495e-07	0.0003111364785581	1.1539209481270518e-06	0.0007945995312184
2.675863584045146e-07	0.0003438408020883	1.095190668820578e-06	0.0007760792504996
1.625275700689599e-07	0.000259946915321	9.804252840694971e-07	0.0007337679271586
1.557686601927344e-07	0.0002501546696294	1.0188635997110396e-06	0.0007621460827067
1.795125825765354e-07	0.0002737552276812	9.815521480049938e-07	0.0007359502487815
2.273517054618424e-07	0.000305159628624	9.862847036856692e-07	0.0007520246435888
1.7173697131056542e-07	0.0002697289455682	9.767211395228514e-07	0.0007298261625692
2.696378373912012e-07	0.0003475197590887	1.3863433423466631e-06	0.0009279880905523
1.3577256652297365e-07	0.000218267639866	9.671742873251787e-07	0.0007483597146347
1.6826010096337998e-07	0.0002529629855416	1.0695539458538406e-06	0.0007984317489899
1.968780622974009e-07	0.0002646927314344	1.0846697477973066e-06	0.0007767018396407
1.861244811607321e-07	0.0002714213915169	9.743656619320973e-07	0.0007323330501094
9.106135223646561e-08	0.0001910526771098	9.253745361093024e-07	0.0007106103585101
1.5719112411716196e-07	0.0002636315766721	9.734765171742763e-07	0.0007290008943527
2.232258395906684e-07	0.0003120255714748	1.1397343087082843e-06	0.0008016788051463
1.0025939900515368e-07	0.000193151354324	8.94685683761054e-07	0.0007032643770799
1.4892356148266117e-07	0.0002605852205306	9.16066881018196e-07	0.0007345601916313
1.493053360945851e-07	0.0002486975863575	9.110299856729398e-07	0.0007325896876864
1.3534378240365188e-07	0.0002409441658528	8.176070309673378e-07	0.0006680336082354
1.1555151502307129e-07	0.0002103518636431	8.327044724865118e-07	0.0006931709358468
2.1869234956284345e-07	0.0002939343976322	7.820171958883293e-07	0.0006579743348993
1.0929283433824821e-07	0.0002156529371859	9.609856306269648e-07	0.0007611891487613
1.1430496016373581e-07	0.0002117275871569	7.742348202555149e-07	0.0006537453737109
9.794944588747968e-08	0.0002068639005301	8.620077096566092e-07	0.0007118713110685
1.50697644585307e-07	0.0002526591997593	7.542977868979506e-07	0.000650608097203
1.3551147048929124e-07	0.0002420058299321	1.2862005860370118e-06	0.0008697304874658
8.58124309388586e-08	0.0001830691326176	7.263502084242646e-07	0.000634926429484
1.5811413334176905e-07	0.0002663031918928	8.484778390993597e-07	0.0006852717488072
1.272826324338894e-07	0.0002306594687979	7.192134034994524e-07	0.0006298056105151
9.296309144701809e-08	0.000186765770195	8.213596629502717e-07	0.0006721393438056
8.283045360713005e-08	0.0001832591369748	7.391316216853738e-07	0.0006346019217744
1.055573264352461e-07	0.0002080471604131	7.270257924574253e-07	0.000645738618914
1.2175016195214994e-07	0.000230549587286	7.970268711687822e-07	0.0006866005714982
8.638473047994921e-08	0.000189303420484	7.016847689556016e-07	0.0006324992282316
1.171159453861037e-07	0.0002188123617088	7.954799343679042e-07	0.0006629013223573
7.126508450028268e-08	0.0001645335723878	8.321671884914394e-07	0.0007070348365232
1.1177969838627181e-07	0.000222597605898	7.289536370080896e-07	0.0006308482261374
