train_mse	train_mae	val_mse	val_mae	rollout_mse	rollout_mae
0.0001273842644877	0.0061105396598577	0.0001427643437637	0.006181395612657	0.0003998138417955	0.0130628915503621
9.657454211264847e-05	0.0053362133912742	0.00012819445692	0.0062630474567413	0.0009392597130499	0.0250722989439964
3.136281156912446e-05	0.0036002700217068	7.405414362438023e-05	0.0051964400336146	0.0012750334572046	0.0299539249390363
1.732303098833654e-05	0.002745812991634	2.955942545668222e-05	0.0030808979645371	0.0002803232055157	0.0129685439169406
1.3485235285770614e-05	0.002454831264913	1.5857280232012272e-05	0.0022411961108446	0.0001662174472585	0.0097939847037196
1.3107761333230885e-05	0.0024745434056967	1.1424057447584346e-05	0.0019212536280974	0.0001095905026886	0.0079399850219488
1.0042441317636984e-05	0.0021331682801246	9.62082776823081e-06	0.0017990041524171	0.0001108606084017	0.0080983266234397
9.350952495879028e-06	0.0021130093373358	7.854558134567924e-06	0.0016077526379376	7.121462840586901e-05	0.0062098940834403
7.730916877335403e-06	0.0019505086820572	6.500017661892343e-06	0.0014750375412404	6.213899905560538e-05	0.005806878209114
7.401138191198697e-06	0.0019421768374741	5.344507371773943e-06	0.001353541156277	5.576304465648718e-05	0.0055300584062933
6.743463018210605e-06	0.0018725108820945	4.416048795974348e-06	0.0012326199794188	5.22549707966391e-05	0.0053950436413288
5.782329935755115e-06	0.0017486079595983	3.706891220645048e-06	0.0011285035870969	4.489972343435511e-05	0.0049968631938099
5.998193955747411e-06	0.0017767094541341	3.2001621548261028e-06	0.0010455008596181	3.862570883939043e-05	0.0046031111851334
5.01326303492533e-06	0.0016428628005087	2.859296273527434e-06	0.0009808097966015	4.069631177117117e-05	0.0047786366194486
4.9443870011600666e-06	0.0016477901954203	2.5393210307811387e-06	0.0009216563776135	3.301723336335272e-05	0.0042352713644504
5.708571279683383e-06	0.0017689691158011	2.345997017982881e-06	0.0008817017078399	3.1646210118196905e-05	0.0041571743786334
4.554901806841372e-06	0.0015859940322116	2.1843434296897613e-06	0.0008421747479587	3.134145663352683e-05	0.0041496893391013
4.3214799916313495e-06	0.0015470030484721	2.082547098325449e-06	0.0008350152056664	3.1979110644897446e-05	0.0042026955634355
4.428421107149916e-06	0.0015636703465133	1.916956534842029e-06	0.0007871761335991	2.676565054571256e-05	0.0037972184363752
3.994198323198361e-06	0.0014996280660852	1.7996524093177868e-06	0.0007587017025798	2.516066706448328e-05	0.0036754996981471
5.025947302783607e-06	0.0016589422011747	1.7281237205679645e-06	0.0007447551470249	2.494051841495093e-05	0.0036687548272311
3.754483941520448e-06	0.0014513951027765	1.637822606426198e-06	0.0007110391743481	2.312499964318704e-05	0.0035188195761293
3.982453563367017e-06	0.0015032328665256	1.5918303688522428e-06	0.0007194813806563	2.489292637619656e-05	0.0037020142190158
3.891766482411185e-06	0.0014938596868887	1.4713125437992858e-06	0.0006812462816014	2.0313971617724743e-05	0.0032825325615704
3.727843932210817e-06	0.0014669826487079	1.4220636330719572e-06	0.000679844757542	2.2310388885671276e-05	0.003502179402858
3.985096100223018e-06	0.001515963464044	1.3267214171719388e-06	0.0006411183276213	1.773027724993881e-05	0.0030522504821419
3.4282711567357183e-06	0.0014129625633358	1.2560826689878013e-06	0.0006280610105022	1.6979956853901967e-05	0.0029916709754616
3.366437340446282e-06	0.0014050629688426	1.170721247945039e-06	0.0006028124480508	1.532147143734619e-05	0.0028268662281334
3.995458428107668e-06	0.001511505106464	1.1293292345726511e-06	0.000594446551986	1.4831316548225004e-05	0.0027909069322049
3.3979349609580822e-06	0.0014126111054793	1.0607006970531074e-06	0.0005721703637391	1.3471168131218292e-05	0.0026391078718006
3.341398041811772e-06	0.0014030621387064	1.0171663689106936e-06	0.0005600863369181	1.4010485756443812e-05	0.0027075347024947
3.263449343648972e-06	0.0013917780015617	9.566635981173022e-07	0.0005480633117258	1.203401006932836e-05	0.0024971887469291
3.2768386972747976e-06	0.0013845704961568	9.06542254597298e-07	0.0005319498013705	1.1631720553850757e-05	0.0024495485704392
3.11045414491673e-06	0.0013586083659902	8.640701594231359e-07	0.0005211977986618	1.0692390787880868e-05	0.0023472507018595
3.1763127026351867e-06	0.0013748271157965	8.210948863052181e-07	0.0005084902513772	1.0136076525668614e-05	0.0022804464679211
3.154806336169713e-06	0.0013677474344149	7.957120260471129e-07	0.0005057450616732	1.0116769772139378e-05	0.0022992179729044
3.0629018965555588e-06	0.0013557393103837	7.55871496949112e-07	0.000486100820126	9.287447028327732e-06	0.0021754796616733
3.183087301295018e-06	0.0013816468417644	7.318197958738892e-07	0.0004770966188516	9.318588126916438e-06	0.0021791690960526
2.7259866328677163e-06	0.001283113961108	6.995073817961384e-07	0.0004677421820815	8.687762601766735e-06	0.0021011340431869
2.92590584649588e-06	0.0013333857059478	6.696594141430978e-07	0.0004591102479025	8.5347710410133e-06	0.0020959456451237
2.990183020301629e-06	0.0013302863808348	6.461434622906381e-07	0.0004496716137509	7.850234396755695e-06	0.0019948468543589
3.3706405702105258e-06	0.0014191295485943	6.249916850720183e-07	0.0004432090208865	7.48299726183177e-06	0.0019562107045203
2.658205175976036e-06	0.0012687308480963	6.147994326966e-07	0.0004374032723717	8.331884600920603e-06	0.0020927092991769
3.0445444281212986e-06	0.0013596202479675	5.867607342224801e-07	0.0004302751622162	6.973252311581746e-06	0.0018945492338389
2.7313012651575264e-06	0.0012864387826994	5.684348707291065e-07	0.0004209027392789	6.700111043755896e-06	0.0018449763301759
2.641279934323393e-06	0.0012659368803724	5.482831397785048e-07	0.0004133455222472	6.369387847371399e-06	0.0017965976148843
2.760753204711364e-06	0.0012983931228518	5.367153335100738e-07	0.0004119957447983	7.7306585808401e-06	0.0020427519921213
2.6292343591194367e-06	0.0012684983666986	5.187048941479588e-07	0.0004118114011362	6.82678046359797e-06	0.0019204604905098
2.898492994063417e-06	0.0013309677597135	4.978738843419706e-07	0.000396707386244	5.82530583415064e-06	0.00173957250081
2.775509074126603e-06	0.0012974308338016	4.876375214735162e-07	0.0003905816702172	6.374827989930054e-06	0.0018377914093434
2.6989407615474192e-06	0.0012870272621512	4.702959870428458e-07	0.0003834029485005	5.33822139914264e-06	0.0016534548485651
2.5467079467489384e-06	0.0012476795818656	4.6506002604473917e-07	0.000385143852327	7.020060365903191e-06	0.0019807966891676
2.562425834184978e-06	0.0012571844272315	4.478109758565552e-07	0.0003786186571232	7.0302771746355575e-06	0.0019906098023056
2.6105317374458537e-06	0.0012644040398299	4.221239464641258e-07	0.0003637318441178	5.134713774168631e-06	0.0016370802186429
2.6885286388278477e-06	0.0012800199910998	4.152325914219546e-07	0.000368874927517	5.364222488424275e-06	0.0017009623115882
2.593344788692775e-06	0.0012634716695174	3.999026603196399e-07	0.0003558897878974	4.498744601733051e-06	0.0015160223701968
2.4007945285120518e-06	0.0012205119710415	3.8428026982728635e-07	0.0003472858807072	4.389230525703169e-06	0.0015022102743387
2.4626408503536368e-06	0.0012360671535134	3.685351543936122e-07	0.0003414949169382	4.202506261208328e-06	0.001470741466619
2.470303570589749e-06	0.0012370847398415	3.5385227192819e-07	0.0003342934360262	4.0000654735194985e-06	0.0014332921709865
2.8193862817715853e-06	0.0013160865055397	3.465196414254024e-07	0.0003341003030072	4.192877895548008e-06	0.0014867968857288
2.293416855536634e-06	0.0011940628755837	3.406871655897703e-07	0.0003298015508335	4.302692559576826e-06	0.0015173639403656
2.4664177544764243e-06	0.0012370558688417	3.28520798120735e-07	0.0003238813660573	3.8493494685099e-06	0.0014125760644674
2.214137793998816e-06	0.0011753955623134	3.159416337439325e-07	0.0003163949586451	3.676286269183038e-06	0.0013835855061188
2.2449937659985157e-06	0.0011847631540149	3.056468926843081e-07	0.0003137403691653	3.759556875593262e-06	0.0014096605591475
2.4584337552369107e-06	0.0012372300261631	2.977087660838152e-07	0.0003091168182436	4.2010960896732286e-06	0.0015319513622671
2.5206168174918275e-06	0.001249290886335	2.858529342120164e-07	0.0002979490091092	3.232275048503652e-06	0.0012906992342323
2.242886694148183e-06	0.0011837800266221	2.785274091365864e-07	0.0002954749215859	3.1244242109096376e-06	0.0012644461821764
2.4045953068707604e-06	0.001223380677402	2.701530661397556e-07	0.0002900504041463	2.9922414341854164e-06	0.0012381395790725
2.611866648294381e-06	0.0012625318486243	2.7259420676273294e-07	0.000298885104712	3.4839872569136787e-06	0.0013566340785473
2.1854027636436517e-06	0.0011699422029778	2.627092214879667e-07	0.0002849551674444	2.937030330940616e-06	0.0012262602103874
2.149009105778532e-06	0.0011603003367781	2.552448563619692e-07	0.0002793727035168	2.7745618353947066e-06	0.0011960852425545
2.338090553166694e-06	0.0012064017355442	2.46457375396858e-07	0.0002758363843895	2.6876700758293737e-06	0.0011778529733419
2.179594957851805e-06	0.0011690175160765	2.586513119240408e-07	0.0002996452385559	5.474995305121411e-06	0.0018535121344029
2.309915089426795e-06	0.001201263978146	2.3502911972173027e-07	0.0002687590313144	2.5588601602066774e-06	0.0011453835759311
2.302409484400414e-06	0.0011963072465732	2.3207564936456043e-07	0.0002714493602979	2.92002687274362e-06	0.0012500336160883
2.3278032585949404e-06	0.0012035543331876	2.2792632137225158e-07	0.0002648589434102	2.5683152671263088e-06	0.0011611338704824
2.206180170105654e-06	0.0011772009311243	2.2191292714524025e-07	0.0002626241184771	2.4426885829598177e-06	0.0011216200655326
2.1870630462217377e-06	0.0011719637550413	2.168781065847725e-07	0.0002591807860881	2.5794624889385886e-06	0.0011770046548917
2.120385261150659e-06	0.0011545818997547	2.119143971412996e-07	0.0002555983955971	2.313468030479271e-06	0.0010900937486439
2.275953193020541e-06	0.0011932078050449	2.0629249775083738e-07	0.0002509577316232	2.186398887715768e-06	0.0010626409202814
2.3618827071913984e-06	0.0012177183525636	2.0940689182680217e-07	0.0002606633643154	2.8661731903412142e-06	0.0012545954668894
2.134058377123438e-06	0.0011585394386202	2.022045180183341e-07	0.0002482202835381	2.136886678272276e-06	0.0010503944940865
2.255064600831247e-06	0.0011913659982383	2.0288392477141318e-07	0.000251822231803	2.7011396923626307e-06	0.001239477423951
2.247666088806e-06	0.0011873865732923	1.9888848612481524e-07	0.000250196957495	2.500318032616633e-06	0.0011625353945419
2.0866857539658668e-06	0.0011463009286671	1.937871303425709e-07	0.000242156398599	2.0129057247686437e-06	0.0010222734417766
2.2106282813183498e-06	0.0011796600883826	1.89791990123922e-07	0.0002411761088296	2.172365384467412e-06	0.0010877237655222
2.067753712253761e-06	0.0011413119500502	1.8696167103371408e-07	0.0002398718934273	2.1494674911082257e-06	0.0010658798273652
2.239546120108571e-06	0.0011859450023621	1.8116232070042318e-07	0.0002350537106394	1.9612209598562917e-06	0.0010229267645627
2.084303105220897e-06	0.0011464458657428	1.786198708941811e-07	0.0002330712595721	1.8973896658280864e-06	0.0010004884097725
2.205959617640474e-06	0.0011788178235292	1.7523593953683306e-07	0.0002309482661075	1.9090823570877542e-06	0.0010117907077074
2.069008132821182e-06	0.001142269000411	1.73117470581019e-07	0.000229353114264	1.9033801663681515e-06	0.0010146120330318
2.0238796878402354e-06	0.0011302786879241	1.8161688331019834e-07	0.0002494322834536	3.730365733645158e-06	0.0015416508540511
2.271807943543536e-06	0.0011936798691749	1.6672981928422814e-07	0.0002275485312566	2.102680809912272e-06	0.0010912872385233
2.0825457340833964e-06	0.0011464020935818	1.6408154124292198e-07	0.0002226137585239	1.7608482494324562e-06	0.0009733452461659
2.054503283943632e-06	0.0011383119272068	1.612064863820706e-07	0.0002217808214481	1.775563418959791e-06	0.0009856459219008
2.1071898572699865e-06	0.0011535863159224	1.5911828654679996e-07	0.0002216576249338	1.920956947287777e-06	0.0010394621640443
2.016507778535015e-06	0.0011287835659459	1.5551182741546654e-07	0.0002191829262301	1.8006596747000003e-06	0.001000061049126
2.2156768864078917e-06	0.0011780073400586	1.5615516701927845e-07	0.0002224482741439	2.1478392682183767e-06	0.0011210192460566
1.9862313820340205e-06	0.0011204576585441	1.5026350297375757e-07	0.0002132513473043	1.531363750473247e-06	0.0009031107183545
2.1575538085016888e-06	0.0011658227303996	1.489663929987728e-07	0.0002125726314261	1.5258949588314865e-06	0.0009046298800967
1.992796342165093e-06	0.0011224669869989	1.4694978744955733e-07	0.0002120392018696	1.5386558516183868e-06	0.0009057205170392
2.0195707293169107e-06	0.0011301900958642	1.4336661990910218e-07	0.000207988472539	1.4486707868854865e-06	0.0008805588004179
2.060425458694226e-06	0.0011407607235014	1.4937009495952225e-07	0.0002227332297479	2.385803327342728e-06	0.0011832090094685
2.097810011036927e-06	0.0011509881587699	1.395517443825156e-07	0.0002063337888102	1.528975872133742e-06	0.0009183218935504
2.0235499960108427e-06	0.0011311236303299	1.384655092806497e-07	0.0002064703730866	1.5972041182976682e-06	0.0009309243760071
2.024686409640708e-06	0.0011317767202854	1.3798299391964974e-07	0.0002088944165734	1.7091217614506604e-06	0.0009732922771945
1.9974090719188098e-06	0.0011245409259572	1.361243562314485e-07	0.0002067383175017	1.7637589735386427e-06	0.0010139546357095
2.066495653707534e-06	0.0011431828606873	1.3207147731009172e-07	0.0002008151495829	1.4487206954072462e-06	0.0008998362463898
2.041503648797516e-06	0.0011367581319063	1.3554546285377e-07	0.0002102512225974	2.0879547264485154e-06	0.0011067560408264
1.9778917703661136e-06	0.0011192017700523	1.348183786831214e-07	0.0002111226785928	2.3342931854131166e-06	0.0012034875107929
2.051059254881693e-06	0.0011389936553314	1.2750263067573542e-07	0.0001978914515348	1.475673570894287e-06	0.0009107239893637
2.044570464931894e-06	0.001137395389378	1.2497838497438354e-07	0.0001948518474819	1.3101800959702814e-06	0.0008487039012834
1.967502612387761e-06	0.0011162363225594	1.2300797891384718e-07	0.0001928503625094	1.240653318745899e-06	0.0008156875846907
1.977242618522723e-06	0.0011192527599632	1.2172083074801776e-07	0.0001923432282637	1.3157929288354353e-06	0.0008558231638744
1.9710746528289742e-06	0.0011176448315382	1.223825307761217e-07	0.0001957690401468	1.544043129797501e-06	0.0009330782340839
2.0774718905158807e-06	0.0011463870760053	1.200080959051775e-07	0.0001926555414684	1.3780331755697262e-06	0.0008890205062925
1.969791810552124e-06	0.0011173114180564	1.1695276214140905e-07	0.0001882303040474	1.1884231980729965e-06	0.0007994660991244
1.968521246453747e-06	0.0011165231699123	1.1706416103152153e-07	0.0001895997847896	1.3569658676715337e-06	0.0008817125344648
2.0457550817809533e-06	0.0011377866612747	1.1936118937683204e-07	0.0001986859133467	1.815706582419807e-06	0.0010359332663938
1.988967369470629e-06	0.0011225852649658	1.1302854119321637e-07	0.0001853345020208	1.1458503195171945e-06	0.0007940165232867
1.9637545847217552e-06	0.001115788007155	1.2096391799332198e-07	0.0002019954263232	2.427295385132311e-06	0.0012508258223533
1.9668500499392394e-06	0.0011160364374518	1.1355107432109437e-07	0.0001904664095491	1.4919812656444265e-06	0.000925745232962
1.967943489944446e-06	0.001117022591643	1.097516673098653e-07	0.0001819453609641	1.091634544536646e-06	0.0007689867634326
1.927583070937544e-06	0.0011052270419895	1.1062412852425041e-07	0.0001854318688856	1.3884887266613075e-06	0.0009004228049889
1.962370788533008e-06	0.0011155749671161	1.1318427084461292e-07	0.0001948922290466	1.923750232890597e-06	0.0010803078766912
1.9840897493850207e-06	0.0011217033024877	1.057566123563447e-07	0.0001791329559637	1.0511112122912891e-06	0.0007592409965582
1.9828855783998733e-06	0.0011215114500373	1.047635720397011e-07	0.0001785222120815	1.0620827879392891e-06	0.0007599203381687
1.93559640138119e-06	0.0011080964468419	1.0396304617188434e-07	0.0001788646623026	1.1026540960301643e-06	0.0007771035889163
1.943588813446695e-06	0.0011103084543719	1.0514490611512885e-07	0.0001808396336855	1.319237753705238e-06	0.0008744723745621
1.975345867322176e-06	0.0011192111996933	1.0220671242677781e-07	0.0001786469802027	1.2120158316974994e-06	0.0008373441523872
1.9422327568463515e-06	0.0011099569965153	1.0173772579946673e-07	0.0001769671071087	1.1381329159121378e-06	0.0008084408473223
1.9129072370560607e-06	0.0011014954652637	9.9830160138481e-08	0.0001737204147502	9.938303264789283e-07	0.0007437630556523
1.952233105839696e-06	0.0011130622588098	1.0568055586190894e-07	0.0001912844454636	2.1158766685402952e-06	0.0011689695529639
1.915090706461342e-06	0.0011022360995411	9.909280151987333e-08	0.0001763323234627	1.204819909617072e-06	0.0008409533184021
1.965782757906709e-06	0.0011168628698214	9.934842637449037e-08	0.0001778632722562	1.3247607739685918e-06	0.0008929224568419
1.9213678115193038e-06	0.0011040996760129	1.0070852596300028e-07	0.000182213683729	1.6220071756833931e-06	0.0010086295660585
1.9577214516175445e-06	0.0011144944000989	1.0347932288823358e-07	0.000189758502529	2.229306346634985e-06	0.0012044709874317
1.922578803714714e-06	0.0011045587016269	9.474785400698239e-08	0.000171307940036	1.0994638159900203e-06	0.0007953853346407
1.904400050989352e-06	0.0010993448086082	9.329461647666905e-08	0.0001684847520664	9.33581191020494e-07	0.0007207398302853
1.928651045091101e-06	0.001106483861804	9.315111526575492e-08	0.0001692511868895	9.900609256874304e-07	0.0007403857889585
1.9272081317467382e-06	0.0011060056276619	9.712528026284417e-08	0.0001825451909098	1.719597776173032e-06	0.001031644642353
1.938810100909905e-06	0.0011094484943896	9.36500583748057e-08	0.0001738515566103	1.2557570698845666e-06	0.0008544632582925
1.910650780700962e-06	0.0011011661263182	9.101930231736333e-08	0.0001689720374997	1.0629017879182356e-06	0.0007860942278057
1.9295080164738465e-06	0.0011067354353144	9.005438528220112e-08	0.000166659563547	9.570469501340997e-07	0.0007297995616681
1.9056897144764664e-06	0.0010998174548149	8.888422087238723e-08	0.0001649404730414	8.52206255785859e-07	0.0006839869311079
1.88925662314432e-06	0.0010948943672701	9.359560237953701e-08	0.0001776812277967	1.5399681387862074e-06	0.0009732169564813
1.9124458958685864e-06	0.0011019454104825	9.610332085685513e-08	0.0001821520272642	1.9619244540081127e-06	0.0011339096818119
1.9005059357368737e-06	0.0010982600506395	8.985111321635486e-08	0.0001710268406895	1.2720413451461354e-06	0.0008676997385919
1.897893412206031e-06	0.0010977550409734	8.728914480116147e-08	0.0001660027046455	9.951990023182589e-07	0.0007484155357815
1.8957239262817891e-06	0.0010970474686473	8.566605913529203e-08	0.0001621911214897	8.299773526232457e-07	0.0006805282318964
1.886235850179219e-06	0.001094396226108	8.43524503579829e-08	0.0001612226624274	8.139614919855376e-07	0.0006685411790385
1.940672973432811e-06	0.001110112061724	8.55450679182468e-08	0.0001640159462112	9.443805311093456e-07	0.0007296652765944
1.889401460175577e-06	0.0010952986776828	8.856643773924588e-08	0.0001714614627417	1.4664663012808887e-06	0.0009549914393573
1.907137857415364e-06	0.0011005888227373	8.651051075503348e-08	0.0001660702837398	1.1436723070801236e-06	0.0008313607540912
1.8815117073245349e-06	0.0010928616393357	8.8111761442633e-08	0.0001739455910865	1.6512756246811475e-06	0.0010234869550913
1.891873012027645e-06	0.0010961103253066	8.304944998371867e-08	0.0001612622872926	8.420564086009108e-07	0.0006802882417105
1.887823486868001e-06	0.0010949589777737	8.400495232763205e-08	0.0001647272147238	1.1081003776780562e-06	0.0008042727131396
1.883768277366471e-06	0.0010937443003058	8.622686209491803e-08	0.0001712072989903	1.460347448301036e-06	0.0009506520582363
1.9128231087961467e-06	0.0011022891849279	8.090707126484632e-08	0.0001585505669936	7.815467029104184e-07	0.0006550732068717
1.8796793028741376e-06	0.0010925411479547	8.042260901675037e-08	0.0001578002265887	7.697959745200933e-07	0.0006527872756123
1.887237090159033e-06	0.0010947404662147	8.00579371684762e-08	0.000157501315698	7.937874784147425e-07	0.000660486461129
1.8871508018492025e-06	0.0010946718975901	7.971843274390268e-08	0.0001581377582624	8.462803862130386e-07	0.0006954742129892
1.88073602203076e-06	0.0010928558185696	8.189270062075593e-08	0.0001655389933148	1.1076842838519951e-06	0.0008083720458671
1.8865705442294711e-06	0.0010946885449811	8.092035841400502e-08	0.00015929172514	9.393313575856156e-07	0.0007364477496594
1.883460868157272e-06	0.0010938288178294	8.277409335732956e-08	0.0001655767846386	1.166575771094358e-06	0.0008469256572425
1.8762802937999368e-06	0.001091678161174	8.20834529235981e-08	0.0001672185899224	1.3576012634075596e-06	0.0009132926934398
1.8723492303251987e-06	0.0010904527734965	7.852005978747911e-08	0.0001587315200595	9.55096311372472e-07	0.0007497305632568
1.8983853351528523e-06	0.0010982088278979	7.738321983197238e-08	0.0001563864207128	8.343857871295768e-07	0.0006911369273439
1.8791204183798984e-06	0.0010925823589786	8.004482765500144e-08	0.0001652194769121	1.192197260024841e-06	0.0008469693129882
1.8747559806797651e-06	0.0010912860743701	7.759348363833851e-08	0.0001580070820637	9.62193553277757e-07	0.0007538599311374
1.872319330686878e-06	0.0010905261151492	7.690407244353993e-08	0.0001562508841743	8.513110287822201e-07	0.0007002217462286
1.881361640698742e-06	0.001093229278922	7.960463221934334e-08	0.0001633913925616	1.196495077238069e-06	0.000859985128045
1.8733494471234733e-06	0.0010907296091318	8.075144819486013e-08	0.0001675335515756	1.4318325156637002e-06	0.0009447697666473
1.8707231674852665e-06	0.0010899766348302	7.650341160569951e-08	0.0001558946096338	8.685875627634232e-07	0.0007027712417766
1.8720838852459565e-06	0.0010904490482062	7.614406882794357e-08	0.0001557404611958	8.779405220593617e-07	0.0007117601344361
1.870884261734318e-06	0.0010900392662733	7.702398363562679e-08	0.0001588437589816	1.0263734111504164e-06	0.0007847767556086
1.870157348093926e-06	0.0010898782638832	7.656386458165798e-08	0.0001579910749569	9.850218702922575e-07	0.0007590518798679
1.885051005956484e-06	0.001094305072911	7.640483090654017e-08	0.0001574406633153	9.826035238802433e-07	0.0007572772447019
1.868438971541764e-06	0.0010894869919866	7.450822181453988e-08	0.0001529064029455	7.427635750900663e-07	0.0006427701446227
1.867409309852519e-06	0.0010891556739807	7.554735503845222e-08	0.0001563658297527	9.226775432580324e-07	0.0007354565314017
1.8666294181457488e-06	0.0010889407712966	7.583818728562619e-08	0.0001582568656885	1.0639943184287404e-06	0.0007996510248631
1.867287323875644e-06	0.001089122146368	8.007505414298066e-08	0.0001685857132542	1.578200567564636e-06	0.0010096804471686
1.8657257214727e-06	0.0010887103853747	7.656868916683379e-08	0.0001616443478269	1.1478757642180426e-06	0.0008327576215378
1.865534500211652e-06	0.001088660210371	7.452888439729578e-08	0.0001552343019284	8.244153946179722e-07	0.0006861395086161
1.867446485448454e-06	0.0010892475256696	7.297207105239067e-08	0.0001514435571152	6.992129328864394e-07	0.0006226816913112
1.8688665477384347e-06	0.0010897008469328	7.42366808026418e-08	0.0001544952247058	8.830340334498032e-07	0.0007105958065949
1.8699577140068868e-06	0.0010898624313995	7.46178159261035e-08	0.0001562237303005	9.986652003135532e-07	0.0007658447138965
1.8743928649200825e-06	0.0010913223959505	7.322377371110633e-08	0.0001523802930023	7.478449219888716e-07	0.0006482721073552
1.8671596535568824e-06	0.0010891208657994	7.39091348123111e-08	0.0001554249902255	8.921415997065196e-07	0.0007248948677442
1.8618241028889315e-06	0.0010874569416046	7.358390519129898e-08	0.0001545661070849	7.913959620964306e-07	0.0006778043461963
1.8625262327987e-06	0.0010876816231757	7.354331899023236e-08	0.0001555364578962	9.197118515658076e-07	0.0007385906064882
1.8636771983437936e-06	0.0010880705667659	7.45606030250201e-08	0.0001585923018865	9.927684914146084e-07	0.0007654490182176
1.8630446447787108e-06	0.0010878394823521	7.273911251104438e-08	0.000153419576236	7.461338213943236e-07	0.0006457769777625
1.862393332885404e-06	0.0010876754531636	7.193499129698466e-08	0.0001506752741988	6.839803745606332e-07	0.0006146970554254
1.862649583017628e-06	0.001087806536816	7.287381720288978e-08	0.0001531117159174	8.399409807680058e-07	0.0006963048945181
1.862378439909662e-06	0.0010877198074012	7.251048117495884e-08	0.0001519964862382	7.042331731099694e-07	0.0006245884578675
1.8624701851877037e-06	0.001087725860998	7.172425853241293e-08	0.0001507487613707	6.853913419035962e-07	0.0006149497348815
1.8622663446876688e-06	0.0010876280721276	7.146422831283418e-08	0.0001504125830251	6.868856416986091e-07	0.0006155335577204
1.8635535070643527e-06	0.0010880787158384	7.144102198708424e-08	0.0001505523687228	7.192789439613989e-07	0.0006354573415592
1.864991418187856e-06	0.0010884569492191	7.130077506189991e-08	0.0001503627136116	6.981342721701367e-07	0.0006227384437806
1.8632363207871092e-06	0.0010879725450649	7.135010093861639e-08	0.0001505271357018	7.185394110820198e-07	0.0006319080130197
1.863064198914799e-06	0.0010879195760935	7.143358971006819e-08	0.0001512079761596	7.367273155978182e-07	0.0006411494687199
1.8693000356506677e-06	0.0010897277388721	7.109446187314461e-08	0.000150415697135	7.080481623233936e-07	0.0006263270042836
1.8970793007611064e-06	0.0010979507351294	7.290508108326321e-08	0.0001553501788293	9.916182079905411e-07	0.0007718804990872
1.8790279909808303e-06	0.0010927109979093	7.139669833122754e-08	0.0001517408818472	7.716282652836526e-07	0.0006655996548943
1.8771776240100733e-06	0.0010919722262769	7.249948907883663e-08	0.000152418971993	7.060418738547014e-07	0.0006318094674497
1.9308777154947165e-06	0.0011078044772148	7.540216984125436e-08	0.0001644267467781	1.382847244713048e-06	0.0009321890538558
1.912525249281316e-06	0.0011022259714081	7.371937016387164e-08	0.0001604863500688	1.184614006888296e-06	0.0008515942608937
1.907947307699942e-06	0.0011011722963303	7.139458091387496e-08	0.0001502990489825	6.918757549101429e-07	0.0006222670781426
1.8968137283081887e-06	0.0010978238424286	7.36171017479137e-08	0.0001580454991199	1.0997589470207458e-06	0.0008141028811223
1.9707676983671263e-06	0.0011187056079506	7.010363844983658e-08	0.0001490122813265	6.818457904955721e-07	0.0006137926829978
1.967280240933178e-06	0.0011181472800672	7.146596203710942e-08	0.0001523245155112	8.363759320673125e-07	0.0006936094723641
