train_mse	train_mae	val_mse	val_mae	rollout_mse	rollout_mae
0.04285101965069771	0.142282634973526	0.010683609172701836	0.07037096470594406	0.3168477714061737	0.29922133684158325
0.0069643352180719376	0.0560418926179409	0.0033803069964051247	0.043212294578552246	0.3009761869907379	0.38196051120758057
0.0009654687601141632	0.020184732973575592	0.00030172569677233696	0.011635420843958855	0.01136211771517992	0.07429671287536621
0.015568893402814865	0.0635109543800354	0.0009624192607589066	0.02252224087715149	0.05469450354576111	0.17083770036697388
0.0005579722346737981	0.016854865476489067	0.00030016404343768954	0.011815307661890984	0.009440304711461067	0.06340916454792023
0.0004855038714595139	0.014966699294745922	0.00022203540720511228	0.010097510181367397	0.007979271933436394	0.05778079852461815
0.00028211792232468724	0.012191102840006351	0.00017461313109379262	0.008887989446520805	0.0070113069377839565	0.053405795246362686
0.0007557268254458904	0.016152407974004745	0.00018763395200949162	0.009267964400351048	0.007600142154842615	0.05701044946908951
0.00017294229473918676	0.009149209596216679	0.00014677636499982327	0.008085871115326881	0.006424362771213055	0.05057891085743904
0.00023749844694975764	0.010985728353261948	0.0001382672053296119	0.007796451449394226	0.006237263325601816	0.04952673614025116
0.00022954514133743942	0.010699588805437088	0.00013382777979131788	0.007616059388965368	0.006097244098782539	0.04848363995552063
0.00024573548580519855	0.011184015311300755	0.00013116524496581405	0.00752737233415246	0.006070762872695923	0.048429083079099655
0.0004999752854928374	0.01330845057964325	0.00013903292710892856	0.007912198081612587	0.006643844302743673	0.052626848220825195
0.0001590355677763	0.00878992397338152	0.00012535459245555103	0.007330453954637051	0.005902548786252737	0.04755027964711189
0.00019096341566182673	0.009918883442878723	0.00012093730765627697	0.0071457624435424805	0.00573776988312602	0.046513788402080536
0.0002215642889495939	0.010838297195732594	0.00011554833326954395	0.006959422957152128	0.005528802052140236	0.045576225966215134
0.00015797175001353025	0.009088607504963875	9.527138900011778e-05	0.006261060945689678	0.004735657479614019	0.042079124599695206
0.0004837854648940265	0.012786779552698135	0.00015757679648231715	0.009039481170475483	0.01190243661403656	0.07811827212572098
0.0002807336568366736	0.009063060395419598	9.936176502378657e-05	0.006862805224955082	0.006636695004999638	0.05715799704194069
4.0507453377358615e-05	0.004496880806982517	4.8344423703383654e-05	0.004780278541147709	0.0027183284983038902	0.03533057123422623
4.66955425508786e-05	0.0048915669322013855	3.569114051060751e-05	0.004105549305677414	0.0018444224260747433	0.027736414223909378
7.321729935938492e-05	0.006079560145735741	3.2958469091681764e-05	0.003967666998505592	0.0017171177314594388	0.02659434638917446
0.00021612834825646132	0.009058326482772827	3.5290708183310926e-05	0.00410359026864171	0.0018943167524412274	0.02859651669859886
4.726866609416902e-05	0.004826067015528679	3.507917426759377e-05	0.004096992779523134	0.0018427222967147827	0.02815025858581066
4.2533101805020124e-05	0.004733423702418804	3.2025622203946114e-05	0.003929793834686279	0.0016947374679148197	0.026596615090966225
8.278450695797801e-05	0.0062070791609585285	3.12439224217087e-05	0.003887555096298456	0.0016548653366044164	0.02610822767019272
5.191753734834492e-05	0.005171214696019888	3.040731098735705e-05	0.0038350436370819807	0.001618426525965333	0.025626739487051964
8.382498344872147e-05	0.006505182012915611	3.03139731840929e-05	0.003827327396720648	0.0016267015598714352	0.02578631415963173
6.49298308417201e-05	0.0057114409282803535	2.9983075364725664e-05	0.0038064538966864347	0.0016131510492414236	0.025615055114030838
7.365005149040371e-05	0.0062831128016114235	2.9870956495869905e-05	0.0038010627031326294	0.0016149067087098956	0.02562502771615982
7.903666119091213e-05	0.006128267850726843	2.9867820558138192e-05	0.0037974868901073933	0.001614173175767064	0.0256202295422554
6.039932486601174e-05	0.005676737986505032	2.9537830414483324e-05	0.003778458572924137	0.0016011358238756657	0.025441834703087807
8.090425399132073e-05	0.006510863080620766	2.963758925034199e-05	0.0037817920092493296	0.0016027584206312895	0.025465015321969986
9.172235149890184e-05	0.0064956312999129295	2.962739199574571e-05	0.003779776394367218	0.0016098382184281945	0.025525253266096115
5.289130785968155e-05	0.005188225768506527	2.955814852612093e-05	0.0037771076895296574	0.0016042290953919291	0.025433188304305077
7.298192213056609e-05	0.006063161417841911	2.9481037927325815e-05	0.00377657194621861	0.001599891809746623	0.02536659501492977
4.7329467633971944e-05	0.00498066795989871	2.9126817025826313e-05	0.0037527764216065407	0.0015899675199761987	0.025250541046261787
6.150984700070694e-05	0.005746764130890369	2.906896588683594e-05	0.003750189207494259	0.0015927123604342341	0.025239892303943634
6.454443791881204e-05	0.005884304642677307	2.8982276489841752e-05	0.0037427018396556377	0.001588614541105926	0.02520035021007061
0.0001470074348617345	0.008204556070268154	3.4552052966319025e-05	0.003928879741579294	0.0017762372735887766	0.026606597006320953
3.406107134651393e-05	0.004174487665295601	3.222299710614607e-05	0.003870698157697916	0.0017047616420313716	0.026103705167770386
4.4844538933830336e-05	0.0048559969291090965	2.997411138494499e-05	0.003778682556003332	0.0016249337932094932	0.025477426126599312
5.533415969694033e-05	0.005444229580461979	2.9127428206265904e-05	0.003734147408977151	0.0016020160401239991	0.025291815400123596
5.546652391785756e-05	0.005460779182612896	2.8786294933524914e-05	0.003715015947818756	0.001594259636476636	0.025226494297385216
5.205522757023573e-05	0.0052505722269415855	2.8547170586534776e-05	0.003698798129335046	0.0015909012872725725	0.025157950818538666
5.562842125073075e-05	0.005363998468965292	2.8366572223603725e-05	0.0036868464667350054	0.0015868432819843292	0.025068307295441628
9.812082862481475e-05	0.00649541150778532	2.8798047424061224e-05	0.003727980889379978	0.0016254475340247154	0.025578545406460762
3.231474329368211e-05	0.004052281845360994	2.8210515665705316e-05	0.003679007990285754	0.001598720671609044	0.02515515871345997
0.00014085682050790638	0.006682463921606541	3.0013045034138486e-05	0.00381635338999331	0.0017881704261526465	0.027093593031167984
7.67808232922107e-05	0.005508496891707182	3.3900130802067e-05	0.004085426218807697	0.0019053538562729955	0.028148798272013664
2.9752349291811697e-05	0.003852620255202055	3.0942253943067044e-05	0.00388326751999557	0.001709325355477631	0.026212258264422417
3.379627378308214e-05	0.004163412377238274	2.8969228878850117e-05	0.003736034268513322	0.001631024293601513	0.02533055655658245
4.748882565763779e-05	0.004799244459718466	2.8003190891467966e-05	0.0036575114354491234	0.001597762806341052	0.02488485351204872
3.666456905193627e-05	0.004330773837864399	2.7552267056307755e-05	0.003619328374043107	0.0015838739927858114	0.024691086262464523
3.545527579262853e-05	0.0042824698612093925	2.7188758394913748e-05	0.003589560044929385	0.0015757584478706121	0.02456555888056755
4.771285966853611e-05	0.004987358581274748	2.700886398088187e-05	0.0035721673630177975	0.0015738653019070625	0.02449500747025013
8.184281614376232e-05	0.006018304266035557	2.727906576183159e-05	0.0036008269526064396	0.0015997812151908875	0.02477007359266281
3.2671236112946644e-05	0.004075930453836918	2.6997853638022207e-05	0.0035781043116003275	0.001590169733390212	0.024656984955072403
3.593101791921072e-05	0.004303420893847942	2.6693885956774466e-05	0.0035507967695593834	0.0015768781304359436	0.024481195956468582
4.441331111593172e-05	0.004797820001840591	2.6443116439622827e-05	0.00353018706664443	0.00157024001237005	0.02440442517399788
3.406855830689892e-05	0.004173964262008667	2.619660517666489e-05	0.003509685629978776	0.00156778481323272	0.02434505522251129
5.833105751662515e-05	0.005398073233664036	2.6041463570436463e-05	0.003498059930279851	0.001564888982102275	0.024326417595148087
2.8932739951414987e-05	0.00382584473118186	2.570793185441289e-05	0.0034740897826850414	0.0015639136545360088	0.024331647902727127
4.582482506521046e-05	0.004866436123847961	2.5422450562473387e-05	0.003447985276579857	0.0015619031619280577	0.024248696863651276
3.100037429248914e-05	0.004010003060102463	2.5030767574207857e-05	0.0034194141626358032	0.0015519740991294384	0.02414136938750744
4.8925943701760843e-05	0.0049660056829452515	2.470421532052569e-05	0.0033997935242950916	0.0015471228398382664	0.024140141904354095
3.179146006004885e-05	0.004035191610455513	2.4195616788347252e-05	0.0033606113865971565	0.0015341542894020677	0.023961126804351807
3.0973598768468946e-05	0.004025500733405352	2.3557458916911855e-05	0.003308610524982214	0.0015143472701311111	0.0237702839076519
3.6001296393806115e-05	0.00428710225969553	2.279557884321548e-05	0.0032430319115519524	0.0014718296006321907	0.023340778425335884
3.204946551704779e-05	0.004074754659086466	2.1824758732691407e-05	0.003140914486721158	0.0014160661958158016	0.022615384310483932
